time, amplitude, pitch, formant1, formant2, formant3, formant4, bandwidth1, bandwidth2, bandwidth3, bandwidth4
0.2900000000000001, 3499.9289181657227, 98.01302150577092, 649.5202532186524, 1031.8046830047929, 2640.595566760764, 3095.461930525416, 45.20572963642665, 25.73145712629119, 126.32220740054224, 166.07803491164967
0.3000000000000001, 3384.6768226208173, 97.7517882443845, 629.3368124253674, 1000.3717086368969, 2643.255797653933, 3077.4385057721684, 47.27340744025442, 26.26743790672693, 102.806003042304, 166.2517956526123
0.3100000000000001, 3314.6284799281334, 97.49421781679315, 610.3043343616521, 975.0595563162319, 2659.606023320096, 3086.3081380952112, 60.13097122527751, 34.20664543718614, 97.60813051749194, 218.07404767345875
0.3200000000000001, 3108.448493653088, 97.25609199542528, 602.9791193813537, 947.3174051413221, 2668.560312948637, 3096.676678815298, 77.88507371840575, 44.8816467075419, 91.10772393795216, 281.0001376459677
0.3300000000000001, 2580.7827045071544, -1, 623.6772233011907, 929.5158933700712, 2713.1784706578896, 3426.271073242359, 200.51923839734656, 135.7102193087865, 80.209566110512, 506.18165552625146
0.34000000000000014, 2538.2944725052384, 97.61445168772985, 807.2660201079095, 1196.6600528531628, 2709.9962604732577, 3495.195247112959, 102.53038649071532, 56.04151734140256, 229.13404284609254, 343.45124445678783
0.35000000000000014, 3392.741023550397, 97.59649513422579, 807.3079954417336, 1195.045972419096, 2657.6118085635876, 3340.2275216699613, 54.517793805422905, 25.551386428378628, 170.60533522707408, 175.82099640959692
0.36000000000000015, 4892.773306931385, 97.55178426842333, 803.855299455234, 1195.0049288373602, 2648.6866774803175, 3327.8594667292627, 50.09394840382443, 22.86345790760231, 161.78762593265293, 147.23700970895788
0.37000000000000016, 6345.067022241093, 97.50157252241856, 807.6664731566167, 1195.3321601601942, 2652.4664348734027, 3332.5766400633784, 52.24868103360488, 24.88744085841477, 162.59014377651556, 159.43528407082437
0.38000000000000017, 7138.594590411577, 97.44618992131821, 803.5928063617175, 1194.8741306597228, 2636.0296856235536, 3313.6128569132834, 43.88551773151688, 20.31239758547149, 139.88845030634255, 112.7140436583211
0.3900000000000002, 7051.235748635629, 97.38870748570089, 801.3295456535964, 1194.3115404763919, 2633.9651746383024, 3309.6504609243075, 43.10115264492191, 19.265440965222894, 141.01006605122393, 106.03298009215246
0.4000000000000002, 6320.650126621849, 97.34064362026433, 805.7055895008367, 1194.8087643404376, 2635.094029842881, 3312.5977803068677, 44.308861491272154, 20.77477764647089, 142.61491249014045, 114.72294728327549
0.4100000000000002, 5187.570828323266, 97.28292360668554, 793.7997590260538, 1218.5383885291167, 2673.414771053668, 3360.7760278273227, 86.93569457606964, 40.42315617314651, 302.6060597628211, 235.5496647521938
0.4200000000000002, 3867.6212889746735, 97.21704267156832, 712.3887007355179, 1338.0259317358657, 2985.9290117893543, 3341.7310248700805, 145.72749083389687, 80.63379637112686, 696.4687865967959, 1085.5545744085791
0.4300000000000002, 2921.094043422336, 97.15506335023089, 627.7878624721757, 1395.9539694744017, 2414.293109677005, 3131.747631297698, 86.84794793276875, 60.758643380009296, 1264.6397978736795, 188.89769640394672
0.4400000000000002, 2674.6939066740074, 97.09312295279109, 593.5720787975581, 1405.5188333897436, 2218.773205559137, 3111.921991092328, 73.74296950775488, 50.76906635269899, 1289.205977023515, 92.62208159941238
0.45000000000000023, 2640.693881900016, 97.03189602088976, 575.1008793792137, 1417.093966238666, 2139.9766080086265, 3102.102172474351, 75.02246766477754, 47.001916241326796, 1409.9118276971703, 73.91203662962086
0.46000000000000024, 2459.3614358047253, 96.97760649691044, 569.2349589295458, 1415.6867093004264, 2061.931649341309, 3100.249325744107, 66.01006650808047, 47.05896341280262, 1108.9083971987534, 53.898673755627264
0.47000000000000025, 2042.2303353562215, -1, 570.1352976930945, 1418.8636185367895, 2079.243518672807, 3096.555568403508, 71.78187940079764, 47.375251849718666, 1315.7930682335111, 61.217500624711576
0.48000000000000026, 1416.1845489011887, -1, 499.446818613388, 1495.9000577359402, 2519.3125151870904, 3233.6183371720845, 267.18746051603944, 303.1576532014999, 2063.7987085822524, 144.27217333505774
0.49000000000000027, 1106.713447396893, 94.95163207826474, 339.4002626128031, 2234.36603464371, 2852.4005982267786, 3397.540285083526, 17.36863335465854, 77.95630269900704, 298.43503802351574, 70.15769160485823
0.5000000000000002, 1108.3367843831745, 95.07100729446832, 328.9642889863428, 2263.1523059590536, 2842.3399386751275, 3396.5555034432746, 26.002166291294063, 33.03837199816693, 326.0200797662828, 64.19913144523963
0.5100000000000002, 1196.9932324887598, 95.29627153483555, 337.2819364038771, 2247.9141546253813, 2848.440684253036, 3392.5959235418954, 62.33648158727608, 55.72179819213488, 506.97272918208455, 104.45255474807826
0.5200000000000002, 1368.5205623618401, 95.58573344079225, 364.49379712018674, 2239.609629044204, 2679.1365180571274, 3331.179578188594, 67.89945048401454, 135.60474203986882, 716.5684110520506, 108.8788040597156
0.5300000000000002, 1741.9258814486755, 95.87994441746692, 377.5507297154316, 2066.3594131886925, 2424.9754557832894, 3297.917627774615, 89.25641268576997, 243.37087792249622, 424.74289613831786, 72.28515012311824
0.5400000000000003, 2379.570406378792, 96.15864554735171, 380.36278766169033, 1769.5281435583504, 2364.4594693624867, 3288.3705432667434, 119.87829832140565, 109.81906812741514, 151.69481941228065, 53.3003999337207
0.5500000000000003, 3232.921049446547, 96.44078086195937, 382.3196451055043, 1638.6334222841888, 2348.6845090654, 3295.537780194467, 179.01682002878778, 71.63255900155642, 156.82885249391578, 62.485042969092206
0.5600000000000003, 4111.15393526773, 96.67265265383536, 385.742405549448, 1503.8642029318562, 2320.622271980672, 3297.682302937992, 273.001690985662, 59.302762255637845, 183.65121169586885, 79.16996304203398
0.5700000000000003, 4648.3387103963605, 96.74533533258808, 389.59374678524335, 1430.6902869809383, 2284.9768068019844, 3285.4098742179585, 217.8461997205806, 46.21748642097516, 124.15211934951706, 55.86267718787729
0.5800000000000003, 4640.936308646935, 96.66447138202692, 385.5841970590057, 1404.2565323843771, 2276.385430770975, 3289.4877540620955, 246.96516047703406, 75.5149243174683, 143.11616359444884, 65.38873179383157
0.5900000000000003, 4196.837072059113, 96.53939048857025, 376.5213054183744, 1357.2939866884967, 2278.500025435088, 3282.6192038917493, 331.8983329625271, 106.10090882096266, 180.9711234552912, 86.72247746365477
0.6000000000000003, 3539.8322869713993, 96.41342934956016, 362.72252392763346, 1273.5984805441449, 2287.7230206281965, 3239.3192650779038, 385.35787471237626, 100.57148159836672, 194.7039283029884, 86.72473390742626
0.6100000000000003, 2916.5794931383293, 96.28123055428287, 349.47704752258767, 1218.0502264154795, 2302.598537672803, 3213.600757843557, 453.8310625866196, 107.9178415850937, 238.43121883434964, 96.02150066695107
0.6200000000000003, 2313.3158736564164, 96.15921292082909, 329.64030482857805, 1157.558214183085, 2322.4937018295054, 3194.093099250851, 558.5973149210434, 132.5102753502269, 317.5934453519359, 122.01778548815521
0.6300000000000003, 1613.3272430193176, -1, 700.688433610444, 1743.346552128272, 2764.556497937497, 3464.7163303058614, 403.0854530319827, 483.7011559948046, 365.42308159161126, 125.66541473200526
0.6400000000000003, 818.3716325079369, -1, 975.0486854327495, 1987.7579397877582, 3016.6439519207865, 3649.7021347533646, 145.06986276939662, 536.1603245075663, 524.8210441214271, 159.47544766489787
0.6500000000000004, 240.22416592708137, -1, 875.990285863176, 2197.5124957898583, 3286.992652689835, -1, 218.346042299925, 240.14491549491032, 979.418559300916, -1
0.6600000000000004, -1, -1, 1463.4247156225592, 2792.4398288038715, 5437.160519594564, -1, 763.1771229859077, 849.7043092790163, 1.6183955477468164, -1
0.6700000000000004, -1, -1, 1467.1649764826952, 2798.6410592084417, 5437.141737340387, -1, 769.1727543862639, 857.9874189499265, 1.612928520491459, -1
0.6800000000000004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
0.6900000000000004, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1
